Portfolio,Geography,Category,Brand,Segment,Year_5_Sales,Year_5_Margin
Hair/Body,Asia,Fragrance,Brand E,Cream,7892.284428751319,242.18324235894406
Hair/Body,Asia,Fragrance,Brand E,Conditioner,9221.438228152332,985.3638953657546
Hair/Body,Asia,Skincare,Brand A,Body Wash,8505.381066916863,690.5469144465412
Hair/Body,Asia,Skincare,Brand A,Cream,6800.616290584592,340.4032574935517
Hair/Body,Asia,Skincare,Brand B,Body Wash,6552.569206891889,213.2498242896664
Hair/Body,Asia,Skincare,Brand B,Soap,8689.76801614596,273.2269938344099
Hair/Body,Asia,Skincare,Brand C,Perfume,15314.865478340853,647.796918954619
Hair/Body,Asia,Skincare,Brand C,Soap,20505.036717036837,222.02764931708302
Hair/Body,Asia,Skincare,Brand D,Cream,5924.076618609886,111.74680502962367
Hair/Body,Asia,Skincare,Brand D,Perfume,8880.241347951838,859.8300541543373
Hair/Body,Asia,Skincare,Brand E,Body Wash,9013.068136218682,400.4936875845757
Hair/Body,Asia,Skincare,Brand E,Shampoo,4254.719437761762,240.61299230700806
Hair/Body,South America,Hair,Brand A,Soap,8670.156076939837,440.9096045406026
Hair/Body,South America,Hair,Brand A,Conditioner,9683.027979744851,855.0757012550424
Hair/Body,South America,Hair,Brand B,Perfume,11326.033914701466,412.42058551723096
Hair/Body,South America,Hair,Brand B,Shampoo,11470.456597140697,859.6916890056664
Hair/Body,South America,Hair,Brand C,Shampoo,10796.891554385451,742.669874256212
Hair/Body,South America,Hair,Brand C,Cream,7888.370624426953,948.0429692419387
Hair/Body,South America,Hair,Brand D,Soap,7540.710365035313,334.1963643318939
Hair/Body,South America,Hair,Brand D,Cream,7627.481261508222,561.393322338767
Hair/Body,South America,Hair,Brand E,Cream,9210.603232801124,1001.8746814223875
Hair/Body,South America,Hair,Brand E,Conditioner,5046.039767837622,112.90723338465087
Hair/Body,South America,Body,Brand A,Body Wash,3988.4798442135807,163.1252191165008
Hair/Body,South America,Body,Brand A,Shampoo,6098.867375183354,411.0504334374954
Hair/Body,South America,Body,Brand B,Perfume,3723.36093502269,318.1578589496406
Hair/Body,South America,Body,Brand B,Body Wash,3827.7293468362213,66.1860036897665
Hair/Body,South America,Body,Brand C,Cream,3262.328960553943,189.38513763476263
Hair/Body,South America,Body,Brand C,Soap,4615.072156706879,521.5637014640497
Hair/Body,South America,Body,Brand D,Deodorant,14862.107402206118,1558.0607612735516
Hair/Body,South America,Body,Brand D,Conditioner,2462.6699542475126,118.89605615264652
Hair/Body,South America,Body,Brand E,Soap,4428.451144860592,149.77947736595786
Hair/Body,South America,Body,Brand E,Perfume,12779.413641166313,309.4177569974059
Hair/Body,South America,Fragrance,Brand A,Lotion,8885.753461425906,363.2588049589186
Hair/Body,South America,Fragrance,Brand A,Cream,16470.469053577985,2513.0792995635525
Hair/Body,South America,Fragrance,Brand B,Conditioner,2301.872948651699,142.10096735176978
Hair/Body,South America,Fragrance,Brand B,Soap,6378.698927330001,691.4221198491919
Hair/Body,South America,Fragrance,Brand C,Perfume,16740.38689135773,725.7324756117744
Hair/Body,South America,Fragrance,Brand C,Body Wash,9793.884046833295,169.08801873954044
Hair/Body,South America,Fragrance,Brand D,Conditioner,18652.323599844734,475.5279550454223
Hair/Body,South America,Fragrance,Brand D,Cream,13618.86307425831,1920.7112856401523
Hair/Body,South America,Fragrance,Brand E,Soap,2929.7218571145972,353.9174446652408
Hair/Body,South America,Fragrance,Brand E,Conditioner,10573.308074014529,1032.6524964062548
Hair/Body,South America,Skincare,Brand A,Lotion,6905.449184995522,155.00804220494035
Hair/Body,South America,Skincare,Brand A,Soap,4064.604795162739,278.4879089722932
Hair/Body,South America,Skincare,Brand B,Conditioner,11544.224236906193,216.5193819819227
Hair/Body,South America,Skincare,Brand B,Perfume,13794.620893917001,861.0198276652608
Hair/Body,South America,Skincare,Brand C,Shampoo,2855.531655887242,146.58888051178732
Hair/Body,South America,Skincare,Brand C,Perfume,7890.509946334968,487.75570677092537
Hair/Body,South America,Skincare,Brand D,Soap,4732.124367241409,267.2919782748764
Hair/Body,South America,Skincare,Brand D,Deodorant,4017.345836921598,169.74065368751474
Hair/Body,South America,Skincare,Brand E,Deodorant,6778.353894257413,575.3423859333393
Hair/Body,South America,Skincare,Brand E,Perfume,10798.292771683266,881.2151806046769
Hair/Body,Africa,Hair,Brand A,Soap,13779.975915330793,241.0535746625867
Hair/Body,Africa,Hair,Brand A,Deodorant,2945.7083213381134,48.06484362946256
Hair/Body,Africa,Hair,Brand B,Soap,6770.137544609876,766.7865810561808
Hair/Body,Africa,Hair,Brand B,Perfume,1831.0167025034434,40.49648064944545
Hair/Body,Africa,Hair,Brand C,Lotion,1497.9968595941666,66.61947244072964
Hair/Body,Africa,Hair,Brand C,Body Wash,7192.3829822225525,579.7628435201416
Hair/Body,Africa,Hair,Brand D,Deodorant,7953.059769987923,757.4779510093553
Hair/Body,Africa,Hair,Brand D,Shampoo,8189.0556811560455,154.53474471461894
Hair/Body,Africa,Hair,Brand E,Deodorant,3318.1778635221717,56.79409333203055
Hair/Body,Africa,Hair,Brand E,Lotion,4164.7795629929615,124.73982697394274
Hair/Body,Africa,Body,Brand A,Conditioner,10595.047513028883,746.8941090488003
Hair/Body,Africa,Body,Brand A,Shampoo,16428.505701192546,707.1091909011957
Hair/Body,Africa,Body,Brand B,Lotion,21584.106500386108,393.141496774372
Hair/Body,Africa,Body,Brand B,Perfume,10557.31005556066,422.4185007407904
Hair/Body,Africa,Body,Brand C,Deodorant,5784.153406854744,391.7379145805434
Hair/Body,Africa,Body,Brand C,Cream,15107.415943488186,712.659498975575
Hair/Body,Africa,Body,Brand D,Body Wash,5198.41989664163,315.03982305504684
Hair/Body,Africa,Body,Brand D,Lotion,8432.291050440148,841.095792853965
Hair/Body,Africa,Body,Brand E,Conditioner,8121.856185852052,249.33890519049444
Hair/Body,Africa,Body,Brand E,Perfume,17226.802049309987,520.8490266251374
Hair/Body,Africa,Fragrance,Brand A,Lotion,10413.539657609612,526.0038106045013
Hair/Body,Africa,Fragrance,Brand A,Cream,3463.3013902973653,174.82544915253362
Hair/Body,Africa,Fragrance,Brand B,Perfume,8644.447872980369,311.5311858172384
Hair/Body,Africa,Fragrance,Brand B,Body Wash,14986.94581125651,940.0755086794371
Hair/Body,Africa,Fragrance,Brand C,Deodorant,10760.504049595418,924.0665691459199
Hair/Body,Africa,Fragrance,Brand C,Soap,13041.839787569961,120.4925459501859
Hair/Body,Africa,Fragrance,Brand D,Lotion,13352.710607357138,890.5953083816688
Hair/Body,Africa,Fragrance,Brand D,Deodorant,11836.665126889142,2128.738509972427
Hair/Body,Africa,Fragrance,Brand E,Body Wash,9257.28654807372,582.5654447643913
Hair/Body,Africa,Fragrance,Brand E,Soap,6016.389875159393,777.4638878744493
Hair/Body,Africa,Skincare,Brand A,Cream,7344.252831259486,1529.723669699016
Hair/Body,Africa,Skincare,Brand A,Conditioner,8974.542616420667,603.1574863596785
Hair/Body,Africa,Skincare,Brand B,Deodorant,5256.479023499371,362.38891633069414
Hair/Body,Africa,Skincare,Brand B,Lotion,4149.324259421672,503.9529235464039
Hair/Body,Africa,Skincare,Brand C,Body Wash,11096.493827095115,1714.6661334806142
Hair/Body,Africa,Skincare,Brand C,Lotion,6099.933659680528,472.13856734757434
Hair/Body,Africa,Skincare,Brand D,Lotion,14007.534731876038,1187.5238120211982
Hair/Body,Africa,Skincare,Brand D,Cream,2718.31224561533,70.19289565823038
Hair/Body,Africa,Skincare,Brand E,Lotion,12134.069253934636,191.88563069258853
Hair/Body,Africa,Skincare,Brand E,Cream,10674.480237508187,499.13980481794664
CC/Fragrances,North America,Hair,Brand A,Body Wash,13902.168549160075,1237.0090807714853
CC/Fragrances,North America,Hair,Brand A,Perfume,9568.230465256749,858.972291991838
CC/Fragrances,North America,Hair,Brand B,Deodorant,17794.422259507828,1112.9809774464904
CC/Fragrances,North America,Hair,Brand B,Lotion,8041.098807674395,575.5610520043648
CC/Fragrances,North America,Hair,Brand C,Shampoo,8844.575521048988,1362.5985279165427
CC/Fragrances,North America,Hair,Brand C,Body Wash,13948.45620139723,1576.201070565025
CC/Fragrances,North America,Hair,Brand D,Lotion,10786.289786065918,2188.388879503964
CC/Fragrances,North America,Hair,Brand D,Body Wash,11003.70267771435,550.0055374680722
CC/Fragrances,North America,Hair,Brand E,Lotion,19409.89622282483,530.1958148831101
CC/Fragrances,North America,Hair,Brand E,Conditioner,1738.8590571399993,64.98393625495827
CC/Fragrances,North America,Body,Brand A,Shampoo,12766.293690075023,1347.3633538286908
CC/Fragrances,North America,Body,Brand A,Deodorant,3198.2577245049206,171.1284126356402
CC/Fragrances,North America,Body,Brand B,Conditioner,11357.30765630837,286.57231809971626
CC/Fragrances,North America,Body,Brand B,Perfume,12710.74693770066,1136.7127404863563
CC/Fragrances,North America,Body,Brand C,Conditioner,9776.32583673982,1066.79452835823
CC/Fragrances,North America,Body,Brand C,Deodorant,16820.974826484933,452.6017422818746
CC/Fragrances,North America,Body,Brand D,Soap,7874.519802420859,429.564147349576
CC/Fragrances,North America,Body,Brand D,Shampoo,12018.06788197114,1037.3895994927075
CC/Fragrances,North America,Body,Brand E,Lotion,5143.952404503537,182.67077288797378
CC/Fragrances,North America,Body,Brand E,Shampoo,12258.194157386686,1163.8278779423251
CC/Fragrances,North America,Fragrance,Brand A,Cream,5485.687546827421,361.070226105229
CC/Fragrances,North America,Fragrance,Brand A,Conditioner,13833.887010625065,556.5910855853664
CC/Fragrances,North America,Fragrance,Brand B,Shampoo,12746.590648220179,517.9533539440595
CC/Fragrances,North America,Fragrance,Brand B,Perfume,3850.9392747920333,385.9967312626141
CC/Fragrances,North America,Fragrance,Brand C,Body Wash,6391.038870046636,270.15758729870817
CC/Fragrances,North America,Fragrance,Brand C,Conditioner,9679.615312950033,1353.8380391792837
CC/Fragrances,North America,Fragrance,Brand D,Conditioner,1679.248178450787,61.27957091442411
CC/Fragrances,North America,Fragrance,Brand D,Shampoo,2494.475425410452,384.03911615589504
CC/Fragrances,North America,Fragrance,Brand E,Deodorant,9020.423342549511,527.3627424999144
CC/Fragrances,North America,Fragrance,Brand E,Conditioner,6495.517734441781,583.3070380647503
CC/Fragrances,North America,Skincare,Brand A,Deodorant,5039.288283598565,386.5698558943147
CC/Fragrances,North America,Skincare,Brand A,Lotion,13747.013721789956,787.1474272464943
CC/Fragrances,North America,Skincare,Brand B,Body Wash,16562.44820307126,666.4072030930968
CC/Fragrances,North America,Skincare,Brand B,Conditioner,2542.8485095683814,154.81482635569992
CC/Fragrances,North America,Skincare,Brand C,Shampoo,8731.544093693456,1222.0251014739222
CC/Fragrances,North America,Skincare,Brand C,Perfume,8290.465007021923,566.1037953315731
CC/Fragrances,North America,Skincare,Brand D,Conditioner,8047.933325296041,90.19182705435007
CC/Fragrances,North America,Skincare,Brand D,Deodorant,13429.414604632617,1789.6749410385937
CC/Fragrances,North America,Skincare,Brand E,Deodorant,1806.8092488581094,142.54377242606014
CC/Fragrances,North America,Skincare,Brand E,Lotion,4128.319618269,272.3963831130271
CC/Fragrances,Europe,Hair,Brand A,Perfume,9110.873091883657,1324.146364629552
CC/Fragrances,Europe,Hair,Brand A,Deodorant,16975.39387751356,243.38946054630975
CC/Fragrances,Europe,Hair,Brand B,Cream,9582.281932109896,241.53162215579903
CC/Fragrances,Europe,Hair,Brand B,Shampoo,6551.201030380617,132.01763578012032
CC/Fragrances,Europe,Hair,Brand C,Deodorant,5750.131926584649,473.01125265559835
CC/Fragrances,Europe,Hair,Brand C,Conditioner,6141.843068249105,431.90824290540496
CC/Fragrances,Europe,Hair,Brand D,Deodorant,17379.0891823964,752.1099545174133
CC/Fragrances,Europe,Hair,Brand D,Body Wash,3077.81094063945,164.07352765745458
CC/Fragrances,Europe,Hair,Brand E,Lotion,12847.745672470683,162.91774131956117
CC/Fragrances,Europe,Hair,Brand E,Body Wash,8217.806710214525,209.22787651617367
CC/Fragrances,Europe,Body,Brand A,Cream,8482.750554115319,404.20507806776163
CC/Fragrances,Europe,Body,Brand A,Lotion,6810.153000271896,109.96229484228964
CC/Fragrances,Europe,Body,Brand B,Deodorant,4487.569780794858,351.3573548379902
CC/Fragrances,Europe,Body,Brand B,Perfume,9565.780799619268,2043.7363713814482
CC/Fragrances,Europe,Body,Brand C,Lotion,6325.6237221257215,100.47636351975363
CC/Fragrances,Europe,Body,Brand C,Deodorant,6195.542869865876,275.7494398912434
CC/Fragrances,Europe,Body,Brand D,Deodorant,1636.9165933883003,81.94574448007074
CC/Fragrances,Europe,Body,Brand D,Lotion,13438.817557089487,863.6505491946376
CC/Fragrances,Europe,Body,Brand E,Perfume,14981.52659041744,1249.5326052099185
CC/Fragrances,Europe,Body,Brand E,Cream,8764.330598924042,596.2423060485222
CC/Fragrances,Europe,Fragrance,Brand A,Conditioner,3126.3553085256576,130.45056495734312
CC/Fragrances,Europe,Fragrance,Brand A,Deodorant,9305.91964025952,265.2384815802299
CC/Fragrances,Europe,Fragrance,Brand B,Deodorant,9863.526926361967,1090.439655995655
CC/Fragrances,Europe,Fragrance,Brand B,Perfume,6748.237171677532,779.9976890247666
CC/Fragrances,Europe,Fragrance,Brand C,Cream,12327.708220795994,534.7560105003715
CC/Fragrances,Europe,Fragrance,Brand C,Body Wash,6038.988868702727,271.0708640530278
CC/Fragrances,Europe,Fragrance,Brand D,Perfume,9894.205271510506,623.3295549042627
CC/Fragrances,Europe,Fragrance,Brand D,Body Wash,3857.1806834112763,166.4648126616392
CC/Fragrances,Europe,Fragrance,Brand E,Soap,5915.9196883614,526.6559614828371
CC/Fragrances,Europe,Fragrance,Brand E,Cream,7363.132938909517,870.1691856046124
CC/Fragrances,Europe,Skincare,Brand A,Lotion,8406.452496125408,260.76309019044584
CC/Fragrances,Europe,Skincare,Brand A,Shampoo,1776.1957624858203,167.77546460405256
CC/Fragrances,Europe,Skincare,Brand B,Lotion,19371.49113936864,354.11494113661314
CC/Fragrances,Europe,Skincare,Brand B,Conditioner,3256.4247854010196,225.0131611611554
CC/Fragrances,Europe,Skincare,Brand C,Cream,10448.54994192244,693.8654171975749
CC/Fragrances,Europe,Skincare,Brand C,Shampoo,7751.823927446811,106.1246224267501
CC/Fragrances,Europe,Skincare,Brand D,Soap,7050.491408050776,1246.382119576326
CC/Fragrances,Europe,Skincare,Brand D,Shampoo,4786.123751774228,572.0490951834283
CC/Fragrances,Europe,Skincare,Brand E,Deodorant,2209.89795807556,142.27729983759212
CC/Fragrances,Europe,Skincare,Brand E,Lotion,2800.4287451237983,701.5982978244625
CC/Fragrances,Asia,Hair,Brand A,Perfume,10146.161221527998,1529.4149648955067
CC/Fragrances,Asia,Hair,Brand A,Body Wash,3114.5403675982748,197.69426822795683
CC/Fragrances,Asia,Hair,Brand B,Shampoo,3804.6915452848134,408.0394383498165
CC/Fragrances,Asia,Hair,Brand B,Lotion,11970.284156155787,330.54269213790843
CC/Fragrances,Asia,Hair,Brand C,Perfume,4902.422920139664,266.5736712542574
CC/Fragrances,Asia,Hair,Brand C,Conditioner,3587.481679019108,191.4398671511165
CC/Fragrances,Asia,Hair,Brand D,Perfume,5926.166583929709,595.7889704095371
CC/Fragrances,Asia,Hair,Brand D,Lotion,10627.747432903816,299.32372426341306
CC/Fragrances,Asia,Hair,Brand E,Deodorant,10874.619241615448,893.3429573575061
CC/Fragrances,Asia,Hair,Brand E,Body Wash,11052.132507173852,229.87725903249327
CC/Fragrances,Asia,Body,Brand A,Shampoo,3176.082074482397,108.94469762541873
CC/Fragrances,Asia,Body,Brand A,Soap,13161.804774449854,2771.3466506076534
CC/Fragrances,Asia,Body,Brand B,Body Wash,12807.314362358373,380.070461939877
CC/Fragrances,Asia,Body,Brand B,Soap,5836.138248919029,322.44547418971416
CC/Fragrances,Asia,Body,Brand C,Soap,7871.557536025726,409.38077710094854
CC/Fragrances,Asia,Body,Brand C,Deodorant,12831.672944079473,746.336604894828
CC/Fragrances,Asia,Body,Brand D,Cream,11349.054039345352,884.6779992474399
CC/Fragrances,Asia,Body,Brand D,Shampoo,6369.512628623788,392.1633717279439
CC/Fragrances,Asia,Body,Brand E,Conditioner,5876.663889711693,951.1088511369661
CC/Fragrances,Asia,Body,Brand E,Soap,22557.49234102529,1606.9586014779848
CC/Fragrances,Asia,Fragrance,Brand A,Body Wash,5648.313042499346,220.2204256021719
CC/Fragrances,Asia,Fragrance,Brand A,Lotion,12638.676182393761,2207.756998277912
CC/Fragrances,Asia,Fragrance,Brand B,Shampoo,11237.46821859576,787.018847132864
CC/Fragrances,Asia,Fragrance,Brand B,Lotion,10840.162232110006,737.6028919286514
CC/Fragrances,Asia,Fragrance,Brand C,Soap,4863.697495823546,295.77978693943106
CC/Fragrances,Asia,Fragrance,Brand C,Shampoo,1303.2801182564938,141.70830438083885
CC/Fragrances,Asia,Fragrance,Brand D,Perfume,13672.325701855716,1720.1583591973517
CC/Fragrances,Asia,Fragrance,Brand D,Cream,17867.457850803235,1653.6436257981165
CC/Fragrances,Asia,Fragrance,Brand E,Body Wash,13360.76104154446,1628.630920383183
CC/Fragrances,Asia,Fragrance,Brand E,Conditioner,4013.8587990399014,633.310073842231
CC/Fragrances,Asia,Skincare,Brand A,Soap,4237.729667889671,147.1948770373349
CC/Fragrances,Asia,Skincare,Brand A,Conditioner,8847.642037352016,351.29190061606613
CC/Fragrances,Asia,Skincare,Brand B,Cream,6127.949204105662,572.2693982344628
CC/Fragrances,Asia,Skincare,Brand B,Deodorant,15787.639706319034,1818.7050764694275
CC/Fragrances,Asia,Skincare,Brand C,Shampoo,4849.348236064378,193.62324995077284
CC/Fragrances,Asia,Skincare,Brand C,Deodorant,14249.730939985986,1083.6483369762836
CC/Fragrances,Asia,Skincare,Brand D,Conditioner,12147.202346270284,1222.4740041514222
CC/Fragrances,Asia,Skincare,Brand D,Lotion,9623.976149397484,250.22129046698927
CC/Fragrances,Asia,Skincare,Brand E,Cream,14245.1258142871,927.0438704250727
CC/Fragrances,Asia,Skincare,Brand E,Deodorant,9057.754527323152,740.8096019706163
CC/Fragrances,South America,Hair,Brand A,Deodorant,2970.3395611579804,155.647189601309
CC/Fragrances,South America,Hair,Brand A,Lotion,13357.065958827417,224.1167947852302
CC/Fragrances,South America,Hair,Brand B,Shampoo,8934.731423183823,809.5707563543504
CC/Fragrances,South America,Hair,Brand B,Soap,10862.405341287023,768.152576682827
CC/Fragrances,South America,Hair,Brand C,Shampoo,21595.203165626554,1549.2708659869277
CC/Fragrances,South America,Hair,Brand C,Conditioner,21197.98876915907,642.7312981022926
CC/Fragrances,South America,Hair,Brand D,Lotion,10598.06742333045,1947.836421287588
CC/Fragrances,South America,Hair,Brand D,Cream,2789.612492869295,158.9480827669226
CC/Fragrances,South America,Hair,Brand E,Lotion,10834.343308240726,571.9176129689837
